,ID,Gender,Education,Offences
3624,43147,Female,Postgrad,0
3625,43155,Female,Degree,0
3626,43157,Female,Grade 12,0
3628,43173,Female,Degree,0
3630,43194,Male,Degree,1
3633,43207,Female,Diploma,2
3635,43216,Male,Diploma,1
3636,43217,Male,Degree,0
3637,43227,Female,Degree,0
3638,43235,Male,Diploma,2
3639,43240,Male,Diploma,0
3640,43242,Female,Grade 12,1
3641,43249,Female,Diploma,0
3643,43263,Male,Diploma,0
3644,43266,Female,Grade 12,0
3645,43271,Male,Diploma,2
3646,43275,Female,Grade 12,0
3648,43282,Female,Diploma,2
3649,43290,Male,Grade 12,0
3650,43292,Female,Grade 12,2
3651,43296,Male,Diploma,0
3652,43298,Male,Diploma,0
3653,43309,Female,Grade 12,2
3654,43315,Female,Degree,2
3655,43327,Female,Grade 12,4
3656,43331,Female,Grade 12,2
3657,43378,Female,Diploma,0
3658,43386,Female,Grade 12,2
3659,43406,Female,Degree,2
3660,43411,Female,Diploma,1
3661,43415,Female,Grade 12,0
3662,43419,Male,Grade 12,0
3663,43424,Male,Degree,0
3665,43451,Female,Grade 12,0
3666,43504,Male,Grade 12,0
3667,43516,Female,Degree,0
3668,43527,Female,Grade 12,2
3669,43528,Female,Diploma,1
3671,43534,Female,Grade 12,2
3673,43553,Female,Degree,2
3674,43565,Male,Degree,0
3675,43574,Female,Grade 12,0
3676,43576,Female,Degree,2
3677,43594,Male,Grade 12,1
3678,43598,Female,Grade 12,2
3679,43600,Male,Diploma,0
3680,43602,Male,Degree,2
3681,43611,Female,Grade 12,0
3682,43631,Female,Grade 12,0
3683,43634,Female,Degree,1
3684,43637,Female,Diploma,0
3685,43640,Male,Diploma,0
3686,43641,Male,Grade 12,2
3687,43642,Male,Grade 12,0
3690,43673,Female,Grade 12,0
3691,43676,Male,Diploma,2
3692,43678,Female,Diploma,1
3693,43683,Female,Grade 12,2
3695,43689,Female,Diploma,0
3696,43690,Female,Grade 12,1
3697,43692,Female,Degree,0
3698,43715,Male,Degree,1
3699,43725,Male,Degree,1
3700,43727,Male,Degree,1
3701,43739,Male,Diploma,0
3704,43763,Male,Grade 12,0
3705,43776,Female,Grade 12,0
3706,43799,Female,Grade 12,2
3707,43804,Female,Grade 12,0
3708,43807,Female,Grade 12,0
3709,43819,Male,Degree,4
3710,43825,Female,Grade 12,1
3711,43830,Female,Degree,0
3712,43831,Female,Diploma,0
3713,43833,Female,Diploma,0
3715,43844,Female,Degree,0
3718,43862,Female,Grade 12,0
3719,43868,Male,Degree,0
3720,43874,Female,Degree,0
3721,43875,Female,Diploma,0
3722,43876,Female,Diploma,0
3724,43924,Male,Grade 12,0
3725,43933,Female,Diploma,2
3727,43950,Female,Diploma,0
3729,43996,Male,Degree,2
3730,43997,Female,Diploma,0
3731,44001,Female,Grade 12,0
3733,44019,Male,Postgrad,0
3734,44022,Male,Degree,1
3735,44044,Female,Grade 12,0
3736,44048,Female,Diploma,0
3737,44051,Male,Grade 12,0
3738,44068,Male,Degree,2
3739,44073,Female,Diploma,1
3740,44090,Male,Grade 12,3
3741,44102,Male,Grade 12,2
3742,44110,Male,Degree,1
3743,44117,Male,Degree,1
3744,44118,Female,Diploma,1
3746,44157,Female,Diploma,0
3747,44159,Female,Diploma,2
3749,44171,Male,Grade 12,3
3751,44181,Female,Diploma,2
3752,44183,Male,Degree,1
3753,44198,Male,Diploma,0
3755,44206,Male,Degree,1
3756,44210,Female,Degree,0
3757,44214,Male,Postgrad,0
3759,44234,Female,Degree,0
3760,44247,Female,Grade 12,0
3761,44248,Female,Degree,3
3762,44254,Male,Degree,0
3763,44268,Female,Grade 12,1
3764,44274,Female,Grade 12,0
3765,44291,Female,Diploma,0
3766,44304,Male,Degree,0
3767,44312,Female,Diploma,0
3768,44314,Male,Grade 12,2
3769,44336,Female,Degree,0
3770,44353,Male,Degree,1
3771,44358,Male,Degree,0
3772,44359,Male,Diploma,1
3774,44366,Male,Diploma,0
3775,44368,Female,Grade 12,0
3776,44391,Female,Postgrad,0
3778,44439,Male,Grade 12,2
3779,44460,Male,Diploma,0
3780,44465,Male,Degree,1
3782,44534,Female,Grade 12,1
3783,44547,Female,Grade 12,0
3784,44558,Male,Diploma,1
3785,44561,Female,Grade 12,0
3786,44575,Female,Diploma,2
3787,44578,Male,Diploma,0
3788,44589,Female,Postgrad,0
3789,44611,Male,Diploma,1
3790,44613,Male,Degree,0
3791,44618,Male,Grade 12,0
3792,44622,Male,Diploma,0
3793,44643,Male,Grade 12,0
3794,44678,Female,Diploma,2
3795,44681,Female,Grade 12,2
3796,44689,Female,Diploma,0
3797,44692,Female,Grade 12,1
3798,44702,Male,Grade 12,0
3799,44706,Female,Grade 12,0
3800,44709,Female,Grade 12,0
3801,44710,Female,Degree,0
3802,44737,Female,Diploma,1
3803,44746,Female,Grade 12,0
3804,44748,Male,Diploma,1
3805,44760,Female,Diploma,0
3806,44767,Male,Grade 12,2
3807,44769,Male,Grade 12,0
3808,44771,Female,Grade 12,1
3810,44807,Female,Diploma,2
3811,44817,Female,Grade 12,0
3812,44844,Female,Postgrad,2
3814,44852,Female,Diploma,0
3815,44885,Female,Degree,3
3816,44913,Male,Degree,0
3817,44920,Male,Degree,2
3818,44921,Male,Diploma,1
3819,44934,Male,Grade 12,0
3821,44938,Female,Degree,1
3822,44941,Female,Postgrad,0
3823,44942,Male,Grade 12,0
3825,44965,Female,Diploma,1
3826,44977,Male,Grade 12,2
3827,44978,Male,Postgrad,0
3828,44981,Female,Grade 12,0
3830,44996,Male,Grade 12,0
3831,45006,Female,Diploma,0
3832,45009,Male,Degree,1
3833,45010,Male,Grade 12,0
3834,45011,Female,Grade 12,1
3835,45013,Male,Diploma,0
3837,45032,Female,Postgrad,0
3838,45034,Female,Diploma,0
3839,45036,Female,Degree,0
3840,45041,Male,Grade 12,1
3841,45047,Male,Degree,0
3842,45048,Male,Grade 12,0
3843,45062,Male,Degree,0
3844,45088,Male,Grade 12,0
3845,45099,Female,Grade 12,1
3846,45101,Female,Diploma,2
3847,45110,Male,Diploma,0
3848,45130,Male,Grade 12,0
3849,45141,Female,Grade 12,0
3850,45150,Female,Grade 12,0
3851,45152,Female,Diploma,1
3852,45156,Male,Diploma,0
3853,45170,Male,Grade 12,0
3854,45177,Male,Grade 12,1
3855,45205,Male,Degree,0
3856,45207,Male,Degree,1
3857,45230,Female,Diploma,0
3858,45232,Male,Grade 12,2
3859,45256,Male,Grade 12,3
3860,45262,Male,Diploma,1
3861,45272,Female,Grade 12,0
3862,45278,Female,Grade 12,0
3863,45280,Female,Grade 12,2
3865,45285,Male,Grade 12,0
3867,45299,Female,Degree,0
3868,45335,Female,Grade 12,1
3869,45336,Male,Diploma,0
3870,45339,Female,Grade 12,3
3871,45347,Male,Diploma,3
3872,45365,Male,Diploma,1
3873,45371,Female,Grade 12,0
3877,45399,Female,Grade 12,0
3878,45407,Female,Degree,0
3879,45417,Female,Diploma,0
3880,45423,Female,Grade 12,2
3881,45432,Male,Degree,0
3882,45433,Male,Grade 12,0
3883,45440,Male,Grade 12,2
3884,45450,Male,Grade 12,0
3885,45463,Male,Diploma,2
3886,45475,Female,Degree,1
3887,45476,Female,Grade 12,2
3888,45483,Male,Grade 12,0
3890,45487,Male,Grade 12,2
3892,45497,Male,Diploma,0
3893,45500,Female,Degree,1
3894,45519,Female,Diploma,0
3896,45538,Female,Grade 12,1
3897,45544,Male,Postgrad,4
3898,45553,Male,Postgrad,4
3899,45566,Female,Diploma,0
3900,45571,Female,Grade 12,0
3901,45583,Female,Diploma,0
3902,45591,Female,Degree,0
3903,45600,Male,Grade 12,0
3905,45608,Female,Diploma,0
3906,45615,Female,Postgrad,0
3908,45629,Female,Diploma,0
3910,45642,Male,Diploma,0
3911,45648,Male,Diploma,1
3912,45650,Male,Grade 12,0
3913,45653,Female,Grade 12,0
3914,45657,Female,Grade 12,0
3915,45661,Female,Diploma,1
3916,45662,Female,Diploma,1
3918,45691,Male,Grade 12,0
3919,45697,Male,Grade 12,2
3920,45710,Male,Grade 12,0
3921,45711,Male,Diploma,1
3923,45724,Female,Grade 12,0
3924,45730,Female,Grade 12,1
3925,45741,Male,Diploma,1
3926,45749,Male,Grade 12,0
3927,45752,Male,Grade 12,0
3928,45760,Female,Diploma,0
3929,45761,Male,Diploma,0
3930,45770,Male,Diploma,4
3932,45777,Male,Diploma,0
3933,45789,Male,Grade 12,0
3934,45796,Female,Diploma,0
3935,45804,Female,Degree,0
3936,45827,Female,Grade 12,0
3937,45832,Female,Degree,1
3938,45847,Male,Degree,2
3939,45854,Male,Degree,0
3940,45903,Female,Diploma,0
3941,45918,Male,Grade 12,0
3942,45921,Male,Grade 12,0
3943,45922,Female,Grade 12,0
3944,45947,Male,Degree,0
3945,45951,Male,Degree,0
3946,45961,Female,Degree,2
3947,45962,Female,Diploma,2
3948,45970,Male,Grade 12,0
3949,45983,Male,Diploma,0
3950,45984,Male,Diploma,1
3951,45989,Female,Grade 12,0
3952,45990,Male,Grade 12,2
3953,45992,Female,Diploma,0
3954,45995,Male,Diploma,0
3955,46000,Female,Diploma,1
3956,46003,Male,Postgrad,2
3957,46004,Female,Grade 12,0
3958,46014,Male,Degree,1
3959,46019,Female,Diploma,3
3964,46043,Male,Diploma,0
3965,46053,Female,Degree,2
3966,46058,Male,Grade 12,0
3967,46066,Female,Grade 12,1
3969,46087,Male,Diploma,0
3970,46093,Female,Diploma,1
3971,46096,Female,Degree,0
3972,46102,Male,Grade 12,0
3973,46108,Male,Grade 12,0
3974,46112,Male,Degree,0
3975,46119,Female,Degree,1
3976,46123,Male,Degree,2
3977,46130,Male,Grade 12,0
3978,46143,Male,Degree,2
3981,46177,Female,Grade 12,0
3982,46178,Female,Grade 12,2
3983,46189,Male,Grade 12,2
3984,46208,Female,Diploma,1
3986,46213,Male,Grade 12,1
3987,46216,Male,Diploma,0
3988,46221,Female,Diploma,1
3989,46222,Male,Grade 12,2
3990,46235,Female,Grade 12,0
3991,46237,Male,Diploma,1
3992,46259,Female,Diploma,0
3993,46273,Male,Grade 12,0
3994,46277,Female,Diploma,0
3995,46284,Female,Grade 12,0
3996,46291,Male,Grade 12,0
3997,46298,Male,Degree,1
3998,46301,Male,Diploma,0
3999,46302,Male,Diploma,1
4000,46313,Female,Grade 12,0
4001,46326,Female,Grade 12,0
4003,46342,Male,Grade 12,0
4004,46343,Male,Postgrad,0
4005,46350,Male,Degree,0
4007,46361,Male,Diploma,0
4008,46367,Female,Postgrad,0
4009,46368,Female,Postgrad,1
4010,46377,Female,Diploma,2
4011,46382,Male,Diploma,0
4012,46390,Female,Diploma,0
4014,46404,Male,Degree,1
4015,46405,Male,Degree,2
4017,46426,Male,Grade 12,1
4019,46443,Female,Degree,0
4020,46462,Male,Diploma,0
4021,46465,Female,Grade 12,0
4022,46485,Male,Diploma,0
4023,46502,Female,Grade 12,0
4024,46508,Female,Diploma,3
4025,46523,Female,Diploma,1
4026,46525,Female,Diploma,1
4027,46533,Male,Degree,0
4029,46547,Male,Grade 12,0
4030,46556,Male,Diploma,0
4031,46557,Male,Degree,0
4032,46562,Female,Grade 12,0
4033,46569,Female,Grade 12,1
4034,46576,Male,Degree,1
4035,46579,Male,Grade 12,1
4036,46580,Male,Grade 12,0
4037,46601,Female,Degree,1
4039,46618,Female,Grade 12,0
4040,46619,Female,Grade 12,0
4042,46649,Male,Grade 12,0
4043,46650,Male,Degree,0
4044,46672,Male,Postgrad,2
4045,46698,Male,Degree,0
4046,46708,Female,Diploma,0
4047,46713,Male,Diploma,2
4051,46772,Female,Diploma,1
4052,46801,Female,Grade 12,2
4054,46816,Female,Degree,1
4055,46819,Female,Diploma,0
4056,46824,Female,Grade 12,1
4057,46826,Male,Postgrad,1
4059,46854,Female,Degree,2
4060,46861,Male,Grade 12,0
4061,46862,Male,Degree,1
4062,46871,Male,Diploma,3
4063,46880,Male,Degree,0
4065,46890,Female,Postgrad,0
4066,46893,Female,Diploma,2
4068,46911,Male,Diploma,1
4069,46915,Female,Grade 12,0
4071,46967,Male,Grade 12,0
4074,46990,Female,Degree,0
4075,46991,Female,Diploma,0
4076,46996,Female,Postgrad,0
4077,47001,Female,Diploma,2
4078,47012,Male,Diploma,0
4080,47024,Male,Degree,2
4081,47030,Male,Grade 12,0
4084,47038,Male,Diploma,1
4085,47039,Male,Diploma,0
4086,47048,Male,Diploma,1
4087,47051,Male,Degree,1
4088,47063,Female,Grade 12,0
4090,47082,Female,Degree,0
4091,47083,Male,Diploma,0
4092,47098,Male,Degree,0
4093,47099,Female,Diploma,0
4094,47106,Male,Grade 12,0
4095,47128,Male,Degree,0
4096,47134,Female,Grade 12,0
4097,47136,Male,Grade 12,2
4098,47147,Female,Diploma,0
4100,47157,Female,Degree,0
4101,47158,Female,Grade 12,0
4102,47170,Female,Postgrad,0
4103,47193,Male,Postgrad,0
4104,47199,Male,Grade 12,0
4105,47216,Female,Degree,0
4106,47225,Female,Diploma,3
4107,47230,Male,Diploma,0
4108,47236,Male,Postgrad,1
4109,47248,Female,Degree,2
4110,47267,Female,Grade 12,0
4111,47271,Female,Grade 12,0
4112,47287,Male,Grade 12,2
4115,47304,Male,Grade 12,3
4116,47305,Female,Postgrad,0
4117,47307,Male,Grade 12,2
4118,47310,Male,Grade 12,2
4120,47314,Male,Grade 12,0
4121,47315,Female,Postgrad,2
4122,47316,Male,Diploma,0
4123,47323,Male,Degree,0
4124,47327,Female,Diploma,0
4126,47330,Female,Grade 12,0
4127,47335,Male,Degree,2
4129,47343,Male,Grade 12,1
4130,47357,Female,Grade 12,2
4132,47380,Male,Diploma,0
4133,47385,Male,Grade 12,0
4136,47412,Female,Diploma,0
4137,47415,Male,Diploma,0
4139,47424,Male,Diploma,1
4140,47433,Female,Grade 12,1
4141,47442,Male,Grade 12,0
4142,47450,Male,Grade 12,0
4143,47458,Male,Diploma,1
4144,47477,Male,Diploma,1
4146,47502,Male,Grade 12,0
4147,47504,Female,Grade 12,1
4148,47510,Female,Diploma,0
4149,47525,Male,Diploma,0
4150,47529,Female,Degree,2
4152,47539,Female,Diploma,1
4153,47541,Male,Grade 12,0
4154,47559,Female,Grade 12,1
4155,47562,Female,Grade 12,0
4156,47564,Female,Diploma,0
4157,47573,Male,Diploma,0
4158,47574,Male,Grade 12,2
4159,47575,Female,Grade 12,0
4160,47593,Male,Diploma,0
4161,47608,Male,Grade 12,1
4162,47625,Male,Grade 12,0
4163,47632,Male,Diploma,0
4164,47633,Male,Grade 12,0
4165,47655,Female,Diploma,0
4166,47665,Female,Degree,0
4167,47674,Male,Grade 12,0
4169,47694,Female,Diploma,0
4170,47695,Female,Grade 12,1
4171,47719,Male,Diploma,0
4172,47726,Female,Grade 12,0
4173,47736,Female,Diploma,0
4174,47745,Male,Grade 12,0
4175,47753,Female,Degree,0
4176,47754,Female,Grade 12,0
4177,47757,Female,Diploma,2
4178,47776,Female,Degree,0
4179,47789,Female,Diploma,0
4181,47807,Female,Degree,1
4182,47814,Female,Grade 12,0
4184,47842,Female,Degree,2
4185,47845,Female,Postgrad,0
4186,47847,Male,Grade 12,0
4187,47852,Female,Diploma,1
4188,47865,Male,Postgrad,0
4189,47872,Female,Grade 12,1
4190,47876,Female,Diploma,0
4191,47907,Male,Grade 12,1
4192,47909,Female,Degree,0
4194,47916,Male,Grade 12,0
4195,47935,Male,Postgrad,3
4196,47947,Female,Diploma,1
4197,47953,Female,Grade 12,1
4198,47964,Male,Grade 12,0
4199,47974,Female,Diploma,0
4201,47981,Female,Diploma,2
4202,47985,Female,Grade 12,1
4203,47986,Male,Degree,1
4204,47995,Male,Grade 12,0
4205,48009,Female,Grade 12,0
4206,48035,Male,Grade 12,0
4207,48039,Female,Postgrad,0
4208,48042,Male,Postgrad,3
4209,48051,Female,Grade 12,1
4210,48095,Male,Diploma,0
4211,48098,Female,Grade 12,1
4212,48105,Male,Degree,0
4213,48123,Male,Grade 12,0
4214,48135,Male,Grade 12,1
4215,48149,Female,Degree,1
4216,48153,Female,Diploma,0
4217,48159,Female,Diploma,2
4218,48168,Female,Diploma,0
4219,48187,Female,Grade 12,0
4220,48198,Male,Diploma,0
4221,48200,Female,Degree,0
4222,48207,Male,Diploma,1
4223,48213,Male,Diploma,2
4226,48254,Male,Grade 12,2
4227,48256,Female,Degree,2
4229,48308,Male,Diploma,0
4230,48312,Female,Postgrad,0
4231,48322,Female,Grade 12,1
4232,48323,Male,Diploma,0
4233,48341,Female,Grade 12,0
4235,48375,Female,Diploma,1
4236,48388,Female,Diploma,2
4237,48410,Male,Grade 12,1
4238,48417,Male,Diploma,3
4241,48458,Male,Grade 12,0
4242,48478,Female,Diploma,0
4243,48486,Female,Grade 12,2
4244,48498,Female,Grade 12,2
4245,48509,Female,Degree,2
4246,48511,Male,Diploma,2
4247,48515,Female,Diploma,0
4248,48517,Male,Degree,0
4249,48518,Male,Degree,0
4251,48556,Female,Diploma,3
4253,48564,Female,Grade 12,0
4254,48574,Male,Diploma,0
4255,48587,Female,Diploma,0
4258,48601,Female,Grade 12,0
4259,48608,Female,Diploma,0
4260,48612,Male,Diploma,0
4262,48619,Female,Grade 12,1
4263,48623,Female,Grade 12,3
4264,48631,Male,Grade 12,0
4265,48646,Male,Grade 12,1
4266,48668,Male,Grade 12,0
4267,48698,Male,Diploma,0
4268,48717,Female,Degree,0
4269,48728,Male,Grade 12,1
4270,48732,Female,Grade 12,0
4272,48746,Male,Grade 12,3
4273,48757,Female,Diploma,1
4274,48766,Male,Degree,0
4275,48770,Female,Diploma,0
4277,48778,Female,Diploma,0
4278,48782,Female,Diploma,0
4279,48799,Male,Grade 12,0
4280,48802,Male,Grade 12,1
4281,48811,Male,Degree,0
4283,48819,Male,Diploma,1
4284,48820,Male,Diploma,0
4285,48827,Female,Diploma,0
4286,48829,Female,Grade 12,0
4287,48867,Male,Degree,1
4288,48872,Female,Grade 12,0
4289,48876,Female,Diploma,0
4290,48886,Female,Grade 12,0
4291,48888,Female,Degree,3
4292,48914,Female,Grade 12,0
4293,48919,Male,Grade 12,2
4294,48930,Female,Grade 12,0
4295,48933,Female,Grade 12,1
4296,48949,Female,Degree,0
4298,48961,Male,Grade 12,0
4299,48962,Female,Grade 12,0
4300,48966,Female,Diploma,0
4305,49048,Male,Grade 12,0
4306,49050,Female,Grade 12,1
4307,49051,Female,Postgrad,3
4308,49060,Male,Degree,0
4310,49089,Female,Diploma,0
4311,49099,Female,Grade 12,0
4312,49103,Female,Degree,1
4313,49105,Female,Grade 12,2
4314,49106,Male,Grade 12,0
4316,49118,Female,Grade 12,0
4317,49120,Female,Grade 12,3
4318,49130,Male,Diploma,2
4319,49135,Female,Diploma,0
4321,49156,Female,Grade 12,0
4322,49166,Female,Grade 12,2
4323,49167,Male,Diploma,0
4324,49186,Female,Grade 12,0
4325,49190,Female,Postgrad,2
4327,49217,Female,Grade 12,0
4328,49218,Female,Degree,1
4329,49236,Female,Degree,3
4330,49243,Male,Grade 12,0
4331,49248,Female,Grade 12,0
4332,49254,Female,Degree,0
4333,49263,Male,Grade 12,2
4334,49279,Male,Diploma,0
4335,49282,Male,Degree,0
4336,49299,Female,Diploma,2
4337,49302,Male,Diploma,2
4339,49332,Female,Diploma,0
4340,49334,Male,Degree,0
4341,49342,Male,Grade 12,0
4342,49346,Female,Grade 12,0
4343,49355,Male,Grade 12,0
4344,49356,Female,Degree,0
4345,49357,Male,Grade 12,1
4346,49378,Male,Grade 12,0
4347,49379,Male,Grade 12,2
4350,49405,Female,Grade 12,1
4351,49425,Male,Grade 12,0
4352,49439,Female,Grade 12,0
4353,49457,Female,Degree,1
4354,49464,Male,Degree,2
4355,49484,Female,Grade 12,2
4357,49512,Female,Grade 12,2
4358,49522,Female,Grade 12,1
4359,49547,Male,Diploma,1
4360,49558,Male,Degree,1
4362,49583,Female,Diploma,1
4363,49592,Female,Degree,1
4365,49596,Male,Grade 12,0
4367,49603,Male,Diploma,0
4368,49606,Female,Grade 12,1
4369,49620,Female,Degree,0
4370,49627,Male,Diploma,0
4371,49643,Female,Degree,0
4372,49652,Male,Diploma,3
4374,49660,Male,Grade 12,2
4375,49664,Male,Grade 12,2
4376,49680,Female,Grade 12,0
4377,49699,Female,Grade 12,0
4378,49700,Female,Grade 12,1
4379,49702,Male,Diploma,0
4382,49712,Male,Degree,0
4383,49731,Female,Diploma,0
4384,49743,Female,Degree,2
4385,49754,Male,Diploma,0
4387,49806,Male,Degree,0
4388,49807,Female,Diploma,0
4390,49822,Male,Diploma,0
4391,49850,Female,Diploma,0
4392,49884,Male,Grade 12,2
4393,49886,Male,Grade 12,1
4394,49897,Male,Degree,4
4396,49909,Female,Grade 12,2
4397,49911,Male,Diploma,1
4398,49917,Female,Diploma,0
4399,49918,Female,Diploma,2
4400,49926,Female,Degree,1
4403,49995,Female,Diploma,1
4404,50004,Male,Diploma,3
4405,50005,Male,Postgrad,0
4406,50011,Female,Grade 12,1
4407,50013,Male,Grade 12,2
4408,50021,Female,Grade 12,0
4409,50024,Female,Grade 12,2
4410,50025,Male,Diploma,2
4411,50026,Female,Grade 12,0
4412,50042,Male,Grade 12,2
4413,50081,Female,Postgrad,0
4414,50090,Male,Diploma,0
4415,50099,Male,Grade 12,0
4416,50106,Male,Diploma,0
4418,50124,Female,Diploma,0
4419,50127,Female,Grade 12,0
4421,50141,Female,Grade 12,2
4422,50160,Female,Degree,0
4424,50185,Female,Diploma,0
4427,50219,Male,Degree,0
4428,50221,Female,Grade 12,0
4429,50222,Female,Grade 12,1
4430,50223,Female,Diploma,0
4431,50231,Female,Diploma,0
4432,50237,Male,Diploma,2
4433,50246,Female,Degree,0
4435,50257,Male,Grade 12,2
4437,50283,Female,Diploma,0
4438,50291,Male,Diploma,1
4439,50301,Female,Diploma,0
4441,50321,Female,Postgrad,0
4442,50324,Female,Grade 12,0
4443,50330,Male,Diploma,0
4444,50331,Female,Diploma,0
4446,50350,Male,Grade 12,4
4448,50355,Male,Degree,1
4449,50356,Female,Grade 12,0
4452,50396,Female,Diploma,2
4453,50399,Male,Diploma,1
4454,50402,Female,Postgrad,0
4455,50415,Male,Grade 12,0
4456,50430,Male,Grade 12,1
4457,50443,Male,Diploma,1
4458,50452,Female,Degree,0
4462,50462,Male,Postgrad,0
4463,50478,Female,Degree,0
4464,50482,Female,Degree,0
4465,50491,Female,Diploma,0
4467,50496,Female,Grade 12,0
4471,50531,Female,Grade 12,0
4472,50533,Female,Degree,3
4473,50535,Female,Grade 12,3
4475,50541,Female,Grade 12,0
4476,50554,Male,Degree,2
4477,50555,Female,Postgrad,0
4478,50557,Male,Diploma,0
4479,50579,Male,Degree,2
4480,50581,Female,Postgrad,0
4481,50597,Male,Diploma,0
4482,50600,Male,Diploma,2
4483,50614,Female,Postgrad,1
4484,50619,Male,Grade 12,1
4485,50629,Female,Grade 12,0
4486,50633,Male,Degree,1
4487,50658,Male,Diploma,1
4488,50671,Female,Grade 12,2
4489,50672,Female,Grade 12,0
4490,50680,Female,Diploma,3
4491,50681,Female,Grade 12,0
4492,50688,Female,Grade 12,1
4493,50713,Female,Diploma,1
4494,50717,Male,Degree,0
4495,50743,Female,Grade 12,0
4497,50775,Male,Diploma,1
4498,50778,Female,Grade 12,0
4499,50791,Male,Grade 12,0
4500,50794,Male,Degree,0
4502,50804,Female,Diploma,0
4503,50812,Male,Diploma,0
4506,50819,Male,Degree,0
4507,50821,Female,Diploma,0
4508,50824,Male,Grade 12,0
4512,50868,Female,Grade 12,0
4514,50879,Female,Diploma,0
4515,50885,Female,Diploma,0
4516,50913,Female,Degree,1
4517,50915,Female,Diploma,1
4518,50920,Male,Degree,0
4519,50924,Female,Grade 12,2
