"","ID","IntRate","Income","DTI","LoanAmt","HistLen","Utilisation","Age","EmpStatus","HomeOwn","Purpose","default","X","Gender","Education","Offences"
"1531",23925,16.75,444367,1.29,315380,21.3,75.81,46.8,"Salaried","Mortgage","Home_improvement",1,1530,"Male","Diploma",1
"1532",23932,18.75,400912,1.63,754340,33.34,105.85,57.1,"Salaried","Rent","Vehicle",1,1531,"Male","Diploma",1
"1533",23934,16.75,402823,1.28,1403042,21.61,73.27,49.6,"Salaried","Mortgage","Home_improvement",0,1532,"Female","Degree",0
"1534",23938,21.25,2400176,1.28,4177839,30.42,101.57,60.8,"Self-employed","Mortgage","Vehicle",0,1533,"Female","No records",0
"1535",23944,22.25,760130,1.42,877223,30.39,98.44,57.2,"Contract","Rent","Vehicle",1,1534,"Female","Diploma",3
"1536",23952,17.75,119559,1.27,347109,23.85,78.93,46.8,"Salaried","Mortgage","Vehicle",0,1535,"Male","Grade 12",0
"1537",23967,19.25,434170,1.17,1314093,27.26,89.14,60.3,"Salaried","Mortgage","Vehicle",1,1536,"Female","No records",0
"1538",23971,19.25,362394,1.82,1170874,38.34,126.93,63.4,"Salaried","Mortgage","Vehicle",1,1537,"Female","Grade 12",0
"1539",23996,19.25,408674,1.33,548165,22.38,77.37,56.1,"Salaried","Own","Debt_consolidation",0,1538,"Female","No records",0
"1540",24001,18.25,534917,2.3,479508,34.35,114.45,60.8,"Salaried","Mortgage","Home_improvement",0,1539,"Female","Postgrad",0
"1541",24014,16.75,292280,1.4,169234,16.72,58.47,43.3,"Salaried","Own","Debt_consolidation",0,1540,"Female","No records",0
"1542",24016,25.25,1261319,2.56,2157945,31.7,105.96,61.4,"Self-employed","Rent","Other",0,1541,"Male","Diploma",2
"1543",24019,17.75,264245,1.35,603048,9.83,36.67,42.2,"Salaried","Mortgage","Vehicle",1,1542,"Male","Degree",2
"1544",24031,22.75,1530690,1.28,741961,36.53,119.24,64.3,"Self-employed","Rent","Other",1,1543,"Female","Diploma",0
"1545",24035,35,6794,0.72,20665,37.83,128.06,64.5,"Unemployed","Mortgage","Debt_consolidation",1,1544,"Female","Grade 12",0
"1546",24042,17.75,362559,0.95,533448,22.5,80.5,54.6,"Salaried","Mortgage","Vehicle",0,1545,"Female","Degree",1
"1547",24048,18.75,523656,1.5,1605214,20,71.61,42,"Salaried","Rent","Vehicle",0,1546,"Female","Grade 12",1
"1548",24053,28.75,1895,0.36,3571,17.24,68,46.9,"Unemployed","Mortgage","Debt_consolidation",0,1547,"Male","Grade 12",2
"1549",24055,18.25,130722,1.33,453619,29.19,101.55,60.2,"Salaried","Mortgage","Home_improvement",0,1548,"Male","Degree",2
"1550",24064,18.75,1197265,1.56,2573957,18.95,64.01,53,"Self-employed","Mortgage","Home_improvement",1,1549,"Male","Degree",3
"1551",24065,19.75,452471,0.99,1564371,14.07,52.52,40.5,"Self-employed","Mortgage","Vehicle",1,1550,"Male","Grade 12",0
"1552",24080,18.75,770183,1.39,689527,25.73,87.55,58.7,"Salaried","Rent","Vehicle",0,1551,"Male","No records",0
"1553",24082,20.25,361248,2.22,1032551,37.87,123.4,70.7,"Salaried","Rent","Vehicle",1,1552,"Female","Grade 12",0
"1554",24093,19.75,2040357,1.29,620704,17.74,62.57,43.6,"Self-employed","Rent","Other",0,1553,"Female","Grade 12",0
"1555",24096,25.25,962437,1.51,1069776,34.22,115.92,60.9,"Self-employed","Rent","Other",1,1554,"Male","Diploma",0
"1556",24097,24.75,1269210,2.11,3876067,36.13,119.93,67.3,"Contract","Mortgage","Debt_consolidation",1,1555,"Female","Grade 12",0
"1557",24104,18.25,737403,1.29,2275620,35.99,114.55,65.9,"Salaried","Mortgage","Home_improvement",1,1556,"Female","Diploma",4
"1558",24108,19.25,606628,1,1270253,11.43,43.4,39.5,"Salaried","Own","Debt_consolidation",0,1557,"Male","Grade 12",0
"1559",24110,21.75,256445,1.56,965003,16.19,56.52,39.6,"Salaried","Rent","Other",0,1558,"Female","Diploma",0
"1560",24124,30.25,4745,0.36,10711,38.41,124.85,62.5,"Unemployed","Mortgage","Debt_consolidation",1,1559,"Female","Grade 12",0
"1561",24131,21.75,1202879,1.66,4116155,25.82,85.38,55.1,"Self-employed","Mortgage","Debt_consolidation",1,1560,"Male","Degree",1
"1562",24137,19.25,264817,1.54,948309,30.67,99.99,53.9,"Salaried","Own","Debt_consolidation",0,1561,"Female","No records",1
"1563",24142,33.75,9786,0.39,25622,25.1,89.27,60.1,"Unemployed","Rent","Debt_consolidation",1,1562,"Male","Degree",2
"1564",24147,25.25,1349435,0.89,2719126,0.55,6.77,31.7,"Self-employed","Mortgage","Debt_consolidation",0,1563,"Female","Diploma",2
"1565",24161,21.75,1858891,1.92,1694896,30.93,105.2,53.3,"Self-employed","Mortgage","Debt_consolidation",0,1564,"Male","Degree",0
"1566",24163,17.75,276952,1.52,235328,13.2,47.72,43,"Salaried","Mortgage","Vehicle",0,1565,"Male","Grade 12",0
"1567",24177,23.25,1346828,1.81,1436118,38.34,128.4,69.2,"Self-employed","Mortgage","Debt_consolidation",1,1566,"Female","Diploma",1
"1568",24185,23.75,2363984,1.62,2187518,18.14,63.29,46.9,"Self-employed","Rent","Other",0,1567,"Female","Degree",1
"1569",24192,21.75,285919,1.05,905612,33.15,114.8,56.7,"Salaried","Rent","Other",0,1568,"Female","Diploma",2
"1570",24194,35,3793,0.48,12365,16.69,62.62,43.7,"Unemployed","Rent","Debt_consolidation",0,1569,"Male","Grade 12",0
"1571",24197,25.25,345093,1.46,967738,29.03,97.88,58.7,"Contract","Rent","Other",1,1570,"Male","No records",0
"1572",24203,17.75,190168,1.38,550559,7.87,34.99,34.9,"Salaried","Mortgage","Vehicle",0,1571,"Male","Grade 12",0
"1573",24207,33.75,3726,0.42,7109,34.77,112.71,62.2,"Unemployed","Rent","Debt_consolidation",1,1572,"Male","Grade 12",0
"1574",24211,21.25,3252292,1.21,3770106,35.17,118.6,66.8,"Self-employed","Mortgage","Vehicle",1,1573,"Female","Diploma",0
"1575",24218,35,5948,0.63,4972,14.55,55.65,45.5,"Unemployed","Rent","Debt_consolidation",0,1574,"Female","Grade 12",0
"1576",24233,18.25,209323,1.63,261494,37.97,121.13,66.4,"Salaried","Mortgage","Home_improvement",0,1575,"Female","Degree",1
"1577",24271,18.75,463520,1.61,1014059,25.6,86.47,51.6,"Salaried","Rent","Vehicle",1,1576,"Female","No records",1
"1578",24282,16.75,245015,1.53,382133,13.33,51.43,47.4,"Salaried","Mortgage","Home_improvement",0,1577,"Female","Diploma",1
"1579",24284,18.75,129166,0.98,146448,14.14,53.93,45.4,"Salaried","Rent","Vehicle",0,1578,"Male","Diploma",0
"1580",24291,18.75,348454,1.48,1280964,19.45,66.33,44.6,"Salaried","Rent","Vehicle",1,1579,"Female","Grade 12",3
"1581",24306,16.75,313621,1.57,519696,10.22,40.49,35.9,"Salaried","Mortgage","Home_improvement",1,1580,"Male","Grade 12",1
"1582",24312,18.75,873113,1.84,386384,21.99,68.44,48.1,"Contract","Mortgage","Vehicle",0,1581,"Male","Diploma",2
"1583",24321,35,7200,0.48,12686,16.74,59.44,42.5,"Unemployed","Rent","Debt_consolidation",1,1582,"Female","Degree",0
"1584",24325,18.75,484010,1.37,543501,15.94,58.86,44.1,"Salaried","Rent","Vehicle",0,1583,"Male","Postgrad",0
"1585",24334,23.25,218354,1.71,216081,5.7,29.6,38.1,"Salaried","Rent","Other",0,1584,"Male","No records",0
"1586",24379,23.75,1000096,1.56,1983240,37.99,126.3,70.5,"Contract","Rent","Vehicle",1,1585,"Male","Degree",0
"1587",24386,34.75,6127,0.67,18930,23.78,85.08,49.7,"Unemployed","Mortgage","Debt_consolidation",1,1586,"Female","Grade 12",2
"1588",24396,17.75,353345,1.81,264801,13.91,50.4,36.4,"Salaried","Mortgage","Vehicle",0,1587,"Female","Grade 12",0
"1589",24417,18.25,467006,1.18,821840,38.88,133.95,61.1,"Salaried","Mortgage","Home_improvement",1,1588,"Male","Diploma",0
"1590",24420,26.75,7845,0.28,11633,12.95,51.43,40.8,"Unemployed","Rent","Home_improvement",0,1589,"Male","Grade 12",0
"1591",24437,19.25,554172,1.83,1579829,18.59,62.61,46.3,"Salaried","Own","Debt_consolidation",1,1590,"Male","Diploma",1
"1592",24460,21.25,640093,1.03,1462194,19.28,67.49,49,"Contract","Mortgage","Vehicle",0,1591,"Male","No records",0
"1593",24462,19.25,414456,1.2,947769,25.09,86.67,57.8,"Salaried","Own","Debt_consolidation",0,1592,"Male","Diploma",0
"1594",24498,23.75,2130699,1.48,6423263,22.44,77.14,54.4,"Self-employed","Rent","Other",0,1593,"Female","Diploma",0
"1595",24514,18.75,272263,1.02,676071,34.69,117.68,58.5,"Salaried","Rent","Vehicle",0,1594,"Male","Diploma",0
"1596",24536,19.25,182464,1.74,455934,13.1,51.71,47.2,"Salaried","Own","Debt_consolidation",1,1595,"Male","Diploma",0
"1597",24537,18.75,1618174,1.32,760518,33.48,109.92,66.7,"Self-employed","Mortgage","Vehicle",1,1596,"Female","Diploma",0
"1598",24539,18.25,580384,1.27,1619799,34.42,109.33,67.4,"Salaried","Mortgage","Home_improvement",1,1597,"Female","Grade 12",3
"1599",24542,18.75,186060,1.1,399468,23.41,77.65,45.9,"Salaried","Rent","Vehicle",0,1598,"Female","No records",0
"1600",24545,25.25,583960,1.56,1602133,2.32,19.12,28.6,"Salaried","Rent","Other",0,1599,"Female","No records",2
"1601",24581,16.75,434079,1.45,1445350,9.27,38.7,35.8,"Salaried","Mortgage","Home_improvement",0,1600,"Female","Degree",0
"1602",24582,18.75,570889,1.55,370044,27.92,93.95,53.1,"Contract","Mortgage","Vehicle",1,1601,"Male","Diploma",0
"1603",24611,20.75,605611,1.7,576399,29.25,98.96,60.1,"Salaried","Own","Debt_consolidation",0,1602,"Female","No records",0
"1604",24614,18.75,111045,1.03,159589,20.41,69.17,46.3,"Salaried","Rent","Vehicle",1,1603,"Female","No records",1
"1605",24620,35,2467,0.61,2796,29.79,93.79,62.2,"Unemployed","Rent","Other",1,1604,"Male","Postgrad",2
"1606",24640,21.75,318727,1.4,423699,8.48,38.28,34.1,"Salaried","Rent","Other",0,1605,"Female","Diploma",1
"1607",24642,16.75,417331,1.41,1058216,28.46,98.95,58.3,"Salaried","Mortgage","Home_improvement",1,1606,"Male","No records",2
"1608",24654,18.75,458319,1.02,1027515,20.77,75.84,49.9,"Salaried","Rent","Vehicle",0,1607,"Female","No records",0
"1609",24670,16.75,606515,1.2,1853638,32.23,109.42,58.9,"Salaried","Mortgage","Home_improvement",0,1608,"Male","No records",1
"1610",24673,21.75,90215,1.95,316177,26.6,91.62,59,"Salaried","Rent","Other",1,1609,"Female","No records",0
"1611",24674,18.75,1768777,2.02,5905881,10.15,36.26,37.9,"Self-employed","Mortgage","Home_improvement",1,1610,"Male","No records",2
"1612",24677,19.75,3035961,2.11,6740230,33.9,108.83,58.7,"Self-employed","Mortgage","Vehicle",1,1611,"Female","Diploma",0
"1613",24691,19.25,152327,1.09,154849,9.29,36.95,38.2,"Salaried","Own","Debt_consolidation",0,1612,"Male","Diploma",3
"1614",24693,35,3561,0.48,2886,15.61,53.11,45.7,"Unemployed","Rent","Debt_consolidation",1,1613,"Female","Diploma",0
"1615",24697,20.25,1405783,1.79,4914195,19.7,67.55,42.4,"Contract","Mortgage","Home_improvement",0,1614,"Female","No records",4
"1616",24699,23.75,985710,1.53,2744399,35.71,121.55,58.7,"Self-employed","Rent","Other",1,1615,"Male","Degree",1
"1617",24701,22.75,4299657,1.59,5533692,32.58,107.53,67.4,"Self-employed","Own","Debt_consolidation",1,1616,"Female","Postgrad",0
"1618",24718,25.25,291430,1.81,403933,33.07,107.83,67.5,"Self-employed","Rent","Other",1,1617,"Female","Grade 12",0
"1619",24730,17.75,322145,1.38,521251,10,42.27,39.9,"Salaried","Mortgage","Vehicle",0,1618,"Male","Diploma",0
"1620",24732,24.25,498441,1.43,519070,0.03,9.62,23.7,"Salaried","Own","Debt_consolidation",0,1619,"Male","Postgrad",0
"1621",24736,21.25,536294,2.33,1932530,11.26,41.83,44.8,"Contract","Mortgage","Vehicle",0,1620,"Female","Degree",1
"1622",24739,25.25,1951317,1.62,7295342,29.28,97.46,61.1,"Self-employed","Rent","Other",0,1621,"Male","Degree",0
"1623",24740,18.75,772123,1.69,1728160,22.11,78.26,56.4,"Self-employed","Mortgage","Home_improvement",1,1622,"Male","Diploma",0
"1624",24750,22.75,2275119,1.49,6030587,5.62,26.65,32,"Self-employed","Own","Debt_consolidation",0,1623,"Female","Grade 12",1
"1625",24752,22.75,3018575,1.81,4270103,39.72,130.63,62.6,"Self-employed","Own","Debt_consolidation",0,1624,"Female","Grade 12",1
"1626",24764,19.75,2826931,2.15,10061116,33.76,104.91,59.3,"Self-employed","Mortgage","Vehicle",1,1625,"Male","Postgrad",0
"1627",24768,18.75,1642166,1.75,2646775,26.27,88.44,57.7,"Self-employed","Mortgage","Home_improvement",1,1626,"Female","Degree",0
"1628",24773,21.75,765079,2.3,1995966,26.49,90.47,61.3,"Contract","Mortgage","Home_improvement",1,1627,"Female","Degree",0
"1629",24775,18.75,240816,1.59,830584,14.08,53.44,45.8,"Salaried","Rent","Vehicle",0,1628,"Female","No records",1
"1630",24779,18.75,830813,1.84,416332,13.48,48.86,43.3,"Contract","Mortgage","Vehicle",1,1629,"Male","Postgrad",0
"1631",24790,18.75,532095,1.46,1578377,11.93,44.21,40.3,"Salaried","Rent","Vehicle",0,1630,"Male","Diploma",0
"1632",24797,34.75,5364,0.48,11713,16.82,58.28,44.2,"Unemployed","Mortgage","Debt_consolidation",1,1631,"Male","Grade 12",2
"1633",24810,21.75,762542,1.24,1984195,15.89,56.13,45.9,"Salaried","Rent","Other",0,1632,"Female","Postgrad",3
"1634",24812,35,8652,0.49,25801,5.78,27.06,31.9,"Unemployed","Rent","Debt_consolidation",1,1633,"Female","No records",1
"1635",24817,24.25,483226,2.35,1221858,3.56,14.91,35.8,"Contract","Own","Debt_consolidation",1,1634,"Male","Grade 12",0
"1636",24840,16.75,552263,1.03,1026600,20.44,68.81,52.4,"Salaried","Mortgage","Home_improvement",0,1635,"Female","Diploma",0
"1637",24852,23.25,258864,1.79,765922,39.62,126.15,64,"Salaried","Rent","Other",1,1636,"Female","Diploma",2
"1638",24854,18.25,737434,1.76,1009798,37.72,126.44,66.1,"Salaried","Mortgage","Home_improvement",1,1637,"Female","Grade 12",0
"1639",24855,15.75,216519,1.14,76982,27.23,96.29,62.2,"Salaried","Mortgage","Home_improvement",0,1638,"Male","Diploma",0
"1640",24859,20.75,475589,1.28,1373947,5.07,25.27,37.5,"Salaried","Own","Debt_consolidation",1,1639,"Male","Degree",0
"1641",24860,25.25,147699,1.12,449236,1.23,18.68,32.8,"Salaried","Rent","Other",1,1640,"Male","Diploma",1
"1642",24863,22.75,399948,1.81,193768,16.66,56.98,43.1,"Contract","Rent","Other",1,1641,"Male","Grade 12",0
"1643",24894,19.25,286576,2,584964,35.4,112.48,66.8,"Salaried","Mortgage","Vehicle",1,1642,"Female","Diploma",0
"1644",24904,35,2874,0.59,4270,26.15,93.89,51.2,"Unemployed","Rent","Debt_consolidation",1,1643,"Female","No records",0
"1645",24910,18.75,239730,1.43,540756,12.97,51.12,42.9,"Self-employed","Mortgage","Home_improvement",0,1644,"Male","Postgrad",1
"1646",24929,18.75,980719,1.54,365430,22.76,79.35,56.6,"Contract","Mortgage","Vehicle",0,1645,"Male","Grade 12",0
"1647",24934,23.25,209083,1.88,393295,28.89,95.02,63.3,"Salaried","Rent","Other",0,1646,"Female","Grade 12",2
"1648",24936,23.75,2689857,1.66,2969162,26.98,85.02,54.4,"Self-employed","Rent","Other",1,1647,"Male","Grade 12",0
"1649",24954,21.75,3405661,2.44,8567224,10.63,43.06,43.7,"Self-employed","Mortgage","Debt_consolidation",1,1648,"Female","Degree",3
"1650",24963,21.75,469351,1.32,384218,10.93,39.06,42.3,"Salaried","Rent","Other",1,1649,"Female","Degree",1
"1651",24966,21.25,501171,1.69,1676970,0.06,12.3,31.6,"Salaried","Mortgage","Vehicle",0,1650,"Male","Grade 12",0
"1652",24970,32.25,4285,0.45,11548,22.3,84.27,52.6,"Unemployed","Rent","Debt_consolidation",0,1651,"Female","Grade 12",2
"1653",24974,23.75,1687749,0.96,3601557,23.71,80.2,57.2,"Self-employed","Rent","Other",0,1652,"Male","Degree",0
"1654",24982,19.25,281828,1.61,122337,18.8,60.54,49.4,"Salaried","Rent","Other",0,1653,"Female","Diploma",1
"1655",24988,18.75,165682,1.77,196203,29.05,100.1,57.9,"Salaried","Rent","Vehicle",1,1654,"Female","Grade 12",0
"1656",24997,22.75,515775,1.37,1268109,37.26,121.31,65.6,"Contract","Mortgage","Vehicle",1,1655,"Female","Grade 12",0
"1657",25002,23.25,425081,1.47,990469,4.47,21.04,29.8,"Salaried","Rent","Other",0,1656,"Male","Degree",3
"1658",25028,23.25,911953,1.65,629733,23.71,82.93,49.3,"Contract","Mortgage","Debt_consolidation",1,1657,"Female","Diploma",0
"1659",25043,18.75,188777,1.81,588170,15.68,57.79,46.7,"Salaried","Rent","Vehicle",0,1658,"Male","Diploma",0
"1660",25051,20.25,159968,1.62,409622,1.65,19.66,29,"Salaried","Mortgage","Home_improvement",0,1659,"Female","Grade 12",1
"1661",25057,17.25,1891753,1.52,957196,21.89,74.31,52.5,"Self-employed","Mortgage","Vehicle",1,1660,"Male","Grade 12",0
"1662",25060,25.25,576681,1.94,1347968,19.86,73.06,51.9,"Contract","Rent","Other",1,1661,"Male","No records",1
"1663",25063,23.75,2878352,1.56,2554323,19.18,65.99,49.9,"Self-employed","Rent","Other",1,1662,"Female","Grade 12",1
"1664",25073,20.25,449100,1.06,1307921,0.45,11.79,31.7,"Salaried","Mortgage","Home_improvement",1,1663,"Male","Diploma",0
"1665",25075,20.25,656740,1.59,1351553,34.4,117.86,60.6,"Salaried","Rent","Vehicle",0,1664,"Male","Grade 12",0
"1666",25076,17.75,336391,2.09,712768,23.73,81.02,52.5,"Salaried","Mortgage","Vehicle",1,1665,"Male","Grade 12",2
"1667",25077,18.25,357997,1.49,364355,37.38,121.17,66.1,"Salaried","Mortgage","Home_improvement",0,1666,"Female","Diploma",0
"1668",25079,17.75,72797,1.7,244206,24.71,84.72,53.9,"Salaried","Mortgage","Vehicle",0,1667,"Male","Degree",2
"1669",25081,17.75,707136,0.71,1496470,8.96,35.61,40,"Salaried","Mortgage","Vehicle",0,1668,"Male","Diploma",0
"1670",25097,18.75,203297,1.57,576317,19.59,67.9,44.3,"Salaried","Rent","Vehicle",1,1669,"Male","Grade 12",2
"1671",25100,17.75,450989,1.12,1399228,13.82,51.17,47.3,"Salaried","Mortgage","Vehicle",1,1670,"Female","No records",0
"1672",25109,22.25,194626,0.91,253800,28.33,95.96,52.3,"Contract","Rent","Vehicle",1,1671,"Male","Grade 12",0
"1673",25111,21.75,98640,1.3,125704,7.68,31.3,33.6,"Salaried","Rent","Other",1,1672,"Female","Diploma",1
"1674",25113,18.75,217067,1.52,701872,20.1,69.25,46.7,"Salaried","Rent","Vehicle",0,1673,"Male","Diploma",1
"1675",25128,34.75,7410,0.43,21421,6.34,34.82,38.1,"Unemployed","Rent","Other",0,1674,"Male","Degree",0
"1676",25139,20.75,392556,1.82,941331,37.15,121.27,62.5,"Salaried","Own","Debt_consolidation",0,1675,"Male","Grade 12",1
"1677",25143,23.75,2641722,2.39,3871747,9.37,33.97,43,"Self-employed","Rent","Other",0,1676,"Male","Grade 12",0
"1678",25150,22.75,759013,1.69,1270802,16.32,58.03,39.6,"Contract","Own","Debt_consolidation",1,1677,"Male","Diploma",0
"1679",25168,17.75,295907,2.02,664650,14.83,50.84,44.8,"Salaried","Mortgage","Vehicle",0,1678,"Male","No records",2
"1680",25173,16.75,405664,1.81,792071,8.71,40.92,41.3,"Salaried","Mortgage","Home_improvement",1,1679,"Male","Diploma",1
"1681",25174,19.75,3258794,1.5,8541350,25.38,82.62,56.1,"Self-employed","Mortgage","Vehicle",0,1680,"Female","Degree",0
"1682",25182,19.25,145664,1.37,417031,3.22,15.46,37.9,"Salaried","Mortgage","Vehicle",0,1681,"Female","Grade 12",1
"1683",25186,21.75,581148,1.03,578000,7.11,33.34,29.3,"Salaried","Rent","Other",0,1682,"Male","No records",2
"1684",25190,21.75,2793720,2.27,10410398,22.04,74.59,46.7,"Self-employed","Mortgage","Debt_consolidation",0,1683,"Female","No records",4
"1685",25192,14.25,85999,1.39,51472,32.39,103.32,59.7,"Salaried","Mortgage","Home_improvement",0,1684,"Male","Diploma",0
"1686",25204,20.75,251017,1.69,881483,39.64,129.7,72,"Salaried","Own","Debt_consolidation",1,1685,"Male","Diploma",1
"1687",25207,23.75,2018305,2.47,4987971,7.91,35.45,39.8,"Self-employed","Rent","Other",1,1686,"Male","Grade 12",0
"1688",25225,17.75,185856,1.67,563881,24.02,82.31,50.8,"Salaried","Mortgage","Vehicle",0,1687,"Male","Diploma",0
"1689",25269,21.75,193068,1.99,531372,17.58,60.06,45.8,"Salaried","Rent","Other",0,1688,"Female","Grade 12",0
"1690",25276,17.75,195856,2.03,705726,19.26,67.15,41.7,"Salaried","Mortgage","Vehicle",0,1689,"Female","Degree",2
"1691",25280,29.75,2425,0.34,2060,11.05,41.75,45.5,"Unemployed","Rent","Debt_consolidation",0,1690,"Female","Grade 12",2
"1692",25284,20.25,163818,1.81,574366,37.62,122.5,66.5,"Salaried","Rent","Vehicle",0,1691,"Male","Degree",1
"1693",25296,18.75,368703,1.89,841820,17.43,65.93,44.3,"Salaried","Rent","Vehicle",0,1692,"Male","No records",1
"1694",25307,22.75,205809,1.76,240245,14.72,57.35,47.3,"Contract","Own","Debt_consolidation",1,1693,"Female","Grade 12",0
"1695",25325,18.25,470550,0.83,797871,4.2,22.73,38.2,"Salaried","Mortgage","Home_improvement",0,1694,"Male","Diploma",0
"1696",25332,18.25,324213,1.57,775016,38.71,124.2,72.7,"Salaried","Mortgage","Home_improvement",1,1695,"Male","Grade 12",0
"1697",25348,20.25,404347,1.07,722978,3.03,23.7,26.9,"Salaried","Rent","Vehicle",0,1696,"Male","Grade 12",1
"1698",25361,17.75,84455,2,284034,21.65,73.73,45.2,"Salaried","Mortgage","Vehicle",0,1697,"Male","Grade 12",0
"1699",25369,35,3814,0.53,6258,32.44,108.88,64.6,"Unemployed","Rent","Debt_consolidation",1,1698,"Female","No records",1
"1700",25372,22.75,244537,1.4,186124,32.45,101.07,54.7,"Contract","Own","Debt_consolidation",1,1699,"Male","Diploma",0
"1701",25393,16.75,701967,1.42,1786096,13.44,48.57,44.4,"Salaried","Mortgage","Home_improvement",1,1700,"Female","No records",1
"1702",25406,17.75,326354,1.84,1000613,16.3,58.71,42.3,"Salaried","Mortgage","Vehicle",1,1701,"Female","Diploma",4
