ID,Gender,Education,Offences
23440,Male,Grade 12,2
23456,Female,No records,1
23465,Male,Grade 12,1
23467,Female,Diploma,0
23473,Male,No records,0
23475,Male,Grade 12,2
23478,Female,Degree,0
23481,Female,Grade 12,2
23486,Male,Grade 12,1
23494,Female,Degree,0
23498,Male,No records,0
23499,Male,Degree,0
23507,Male,No records,0
23520,Male,Diploma,2
23537,Female,Diploma,1
23556,Male,Postgrad,0
23572,Female,Diploma,0
23597,Female,Diploma,0
23598,Female,Diploma,2
23600,Female,Degree,0
23603,Female,Postgrad,0
23643,Female,Grade 12,0
23670,Male,Degree,0
23673,Female,No records,0
23688,Female,No records,0
23699,Female,No records,2
23704,Male,Diploma,1
23718,Male,No records,0
23739,Female,No records,1
23748,Male,Degree,0
23814,Male,No records,0
23817,Male,Diploma,0
23821,Female,No records,0
23827,Female,Grade 12,1
23832,Female,Grade 12,0
23839,Male,Diploma,1
23845,Male,Grade 12,0
23848,Male,No records,0
23849,Female,Grade 12,0
23855,Male,Grade 12,0
23872,Female,Grade 12,2
23880,Female,Grade 12,1
23904,Female,Postgrad,3
23908,Male,Diploma,2
23921,Male,Diploma,0
23925,Male,Diploma,1
23932,Male,Diploma,1
23934,Female,Degree,0
23938,Female,No records,0
23944,Female,Diploma,3
23952,Male,Grade 12,0
23967,Female,No records,0
23971,Female,Grade 12,0
23996,Female,No records,0
24001,Female,Postgrad,0
24014,Female,No records,0
24016,Male,Diploma,2
24019,Male,Degree,2
24031,Female,Diploma,0
24035,Female,Grade 12,0
24042,Female,Degree,1
24048,Female,Grade 12,1
24053,Male,Grade 12,2
24055,Male,Degree,2
24064,Male,Degree,3
24065,Male,Grade 12,0
24080,Male,No records,0
24082,Female,Grade 12,0
24093,Female,Grade 12,0
24096,Male,Diploma,0
24097,Female,Grade 12,0
24104,Female,Diploma,4
24108,Male,Grade 12,0
24110,Female,Diploma,0
24124,Female,Grade 12,0
24131,Male,Degree,1
24137,Female,No records,1
24142,Male,Degree,2
24147,Female,Diploma,2
24161,Male,Degree,0
24163,Male,Grade 12,0
24177,Female,Diploma,1
24185,Female,Degree,1
24192,Female,Diploma,2
24194,Male,Grade 12,0
24197,Male,No records,0
24203,Male,Grade 12,0
24207,Male,Grade 12,0
24211,Female,Diploma,0
24218,Female,Grade 12,0
24233,Female,Degree,1
24271,Female,No records,1
24282,Female,Diploma,1
24284,Male,Diploma,0
24291,Female,Grade 12,3
24306,Male,Grade 12,1
24312,Male,Diploma,2
24321,Female,Degree,0
24325,Male,Postgrad,0
24334,Male,No records,0
24379,Male,Degree,0
24386,Female,Grade 12,2
24396,Female,Grade 12,0
24417,Male,Diploma,0
24420,Male,Grade 12,0
24437,Male,Diploma,1
24460,Male,No records,0
24462,Male,Diploma,0
24498,Female,Diploma,0
24514,Male,Diploma,0
24536,Male,Diploma,0
24537,Female,Diploma,0
24539,Female,Grade 12,3
24542,Female,No records,0
24545,Female,No records,2
24581,Female,Degree,0
24582,Male,Diploma,0
24611,Female,No records,0
24614,Female,No records,1
24620,Male,Postgrad,2
24640,Female,Diploma,1
24642,Male,No records,2
24654,Female,No records,0
24670,Male,No records,1
24673,Female,No records,0
24674,Male,No records,2
24677,Female,Diploma,0
24691,Male,Diploma,3
24693,Female,Diploma,0
24697,Female,No records,4
24699,Male,Degree,1
24701,Female,Postgrad,0
24718,Female,Grade 12,0
24730,Male,Diploma,0
24732,Male,Postgrad,0
24736,Female,Degree,1
24739,Male,Degree,0
24740,Male,Diploma,0
24750,Female,Grade 12,1
24752,Female,Grade 12,1
24764,Male,Postgrad,0
24768,Female,Degree,0
24773,Female,Degree,0
24775,Female,No records,1
24779,Male,Postgrad,0
24790,Male,Diploma,0
24797,Male,Grade 12,2
24810,Female,Postgrad,3
24812,Female,No records,1
24817,Male,Grade 12,0
24840,Female,Diploma,0
24852,Female,Diploma,2
24854,Female,Grade 12,0
24855,Male,Diploma,0
24859,Male,Degree,0
24860,Male,Diploma,1
24863,Male,Grade 12,0
24894,Female,Diploma,0
24904,Female,No records,0
24910,Male,Postgrad,1
24929,Male,Grade 12,0
24934,Female,Grade 12,2
24936,Male,Grade 12,0
24954,Female,Degree,3
24963,Female,Degree,1
24966,Male,Grade 12,0
24970,Female,Grade 12,2
24974,Male,Degree,0
24982,Female,Diploma,1
24988,Female,Grade 12,0
24997,Female,Grade 12,0
25002,Male,Degree,3
25028,Female,Diploma,0
25043,Male,Diploma,0
25051,Female,Grade 12,1
25057,Male,Grade 12,0
25060,Male,No records,1
25063,Female,Grade 12,1
25073,Male,Diploma,0
25075,Male,Grade 12,0
25076,Male,Grade 12,2
25077,Female,Diploma,0
25079,Male,Degree,2
25081,Male,Diploma,0
25097,Male,Grade 12,2
25100,Female,No records,0
25109,Male,Grade 12,0
25111,Female,Diploma,1
25113,Male,Diploma,1
25128,Male,Degree,0
25139,Male,Grade 12,1
25143,Male,Grade 12,0
25150,Male,Diploma,0
25168,Male,No records,2
25173,Male,Diploma,1
25174,Female,Degree,0
25182,Female,Grade 12,1
25186,Male,No records,2
25190,Female,No records,4
25192,Male,Diploma,0
25204,Male,Diploma,1
25207,Male,Grade 12,0
25225,Male,Diploma,0
25269,Female,Grade 12,0
25276,Female,Degree,2
25280,Female,Grade 12,2
25284,Male,Degree,1
25296,Male,No records,1
25307,Female,Grade 12,0
25325,Male,Diploma,0
25332,Male,Grade 12,0
25348,Male,Grade 12,1
25361,Male,Grade 12,0
25369,Female,No records,1
25372,Male,Diploma,0
25393,Female,No records,1
25406,Female,Diploma,4
25415,Female,Grade 12,3
25418,Female,Grade 12,0
25426,Female,Postgrad,0
25428,Male,Grade 12,1
25431,Female,Degree,1
25438,Male,Diploma,0
25444,Male,Grade 12,1
25454,Female,Diploma,0
25480,Male,Grade 12,0
25482,Female,Grade 12,0
25488,Male,Diploma,0
25494,Male,Degree,0
25505,Male,No records,1
25516,Male,Postgrad,0
25528,Female,Grade 12,1
25545,Female,No records,1
25573,Female,Grade 12,0
25582,Female,Grade 12,2
25588,Female,Postgrad,0
25602,Female,Diploma,0
25603,Male,Degree,0
25615,Female,Grade 12,3
25618,Male,Degree,0
25622,Female,Grade 12,0
25623,Female,Grade 12,2
25638,Male,Degree,1
25639,Female,Diploma,0
25640,Male,Grade 12,0
25651,Male,Grade 12,0
25652,Female,Grade 12,0
25670,Female,No records,0
25674,Male,No records,0
25677,Male,Diploma,0
25682,Female,Grade 12,0
25684,Male,Postgrad,0
25685,Female,Diploma,0
25694,Female,Diploma,0
25696,Male,Diploma,0
25710,Female,Diploma,0
25721,Male,Grade 12,2
25745,Male,Grade 12,1
25754,Female,Diploma,2
25755,Female,Diploma,0
25758,Female,No records,2
25759,Male,Grade 12,0
25766,Female,Diploma,0
25775,Male,Grade 12,0
25786,Male,Diploma,0
25801,Female,Diploma,1
25810,Male,Diploma,0
25820,Male,Grade 12,0
25821,Female,Degree,0
25825,Male,Grade 12,1
25827,Male,Diploma,2
25845,Female,No records,0
25846,Male,Grade 12,0
25847,Male,Degree,1
25853,Female,Postgrad,1
25854,Male,Degree,0
25860,Male,No records,2
25861,Female,Diploma,0
25872,Female,No records,0
25873,Female,Diploma,0
25896,Female,Diploma,2
25905,Male,Grade 12,3
25909,Female,No records,1
25916,Male,No records,2
25917,Male,Grade 12,2
25935,Female,Degree,0
25940,Male,Grade 12,1
25955,Male,Grade 12,3
25970,Female,Degree,0
25981,Female,Degree,0
25985,Female,Grade 12,2
25992,Female,Grade 12,1
25996,Male,Diploma,0
25999,Male,No records,1
26006,Male,Degree,1
26007,Male,Grade 12,2
26018,Female,Grade 12,0
26019,Male,Diploma,1
26021,Male,No records,3
26022,Male,Degree,0
26043,Female,Grade 12,0
26052,Female,Diploma,0
26064,Male,Grade 12,0
26086,Female,Grade 12,0
26094,Male,Grade 12,1
26096,Male,Degree,2
26100,Female,Degree,1
26109,Female,Grade 12,0
26132,Male,Degree,0
26135,Male,Grade 12,0
26149,Male,Degree,2
26151,Female,Grade 12,2
26161,Female,No records,0
26162,Male,Grade 12,1
26166,Female,Grade 12,1
26167,Female,Diploma,1
26168,Female,No records,0
26181,Female,No records,0
26187,Male,Postgrad,0
26191,Female,Diploma,1
26229,Male,Diploma,0
26241,Female,No records,4
26250,Male,Grade 12,0
26256,Female,No records,0
26259,Male,Degree,0
26274,Male,Grade 12,0
26278,Female,No records,1
26287,Male,No records,2
26288,Female,Grade 12,1
26292,Male,Grade 12,0
26308,Female,Grade 12,3
26310,Male,Diploma,1
26323,Female,Diploma,1
26333,Female,Diploma,1
26350,Male,No records,0
26359,Female,Grade 12,0
26360,Female,Grade 12,2
26367,Male,Degree,1
26370,Male,Diploma,0
26375,Male,Diploma,0
26387,Male,No records,0
26404,Male,No records,0
26443,Female,Grade 12,2
26501,Female,Diploma,0
26504,Male,No records,1
26513,Male,Grade 12,0
26521,Male,No records,0
26523,Female,No records,0
26525,Male,No records,1
26529,Male,Grade 12,0
26534,Female,Diploma,0
26561,Female,Degree,0
26567,Female,Grade 12,0
26578,Male,Postgrad,4
26579,Male,Degree,1
26582,Male,No records,0
26584,Female,Diploma,0
26600,Male,No records,2
26607,Female,Postgrad,0
26612,Male,No records,0
26613,Male,Grade 12,0
26624,Female,Degree,0
26631,Female,Diploma,3
26632,Female,Grade 12,0
26641,Male,Degree,1
26643,Female,Grade 12,1
26650,Female,Degree,0
26651,Female,Diploma,0
26656,Female,Grade 12,0
26672,Male,Diploma,0
26687,Female,Diploma,0
26703,Female,Grade 12,0
26708,Male,Grade 12,3
26713,Female,Grade 12,0
26726,Female,No records,1
26727,Female,Grade 12,0
26734,Female,No records,1
26735,Male,Postgrad,2
26742,Male,Grade 12,0
26749,Male,Postgrad,2
26757,Female,Grade 12,0
26775,Male,No records,1
26779,Male,Diploma,0
26781,Female,Grade 12,0
26808,Female,Diploma,2
26828,Male,No records,0
26838,Male,Degree,1
26840,Male,Grade 12,1
26861,Female,Grade 12,0
26867,Female,Diploma,1
26882,Female,No records,0
26886,Male,No records,0
26915,Female,Degree,0
26921,Female,Postgrad,0
26944,Female,No records,0
26949,Female,Diploma,0
26950,Female,Grade 12,0
26951,Female,Grade 12,0
26957,Female,Grade 12,2
26958,Male,No records,2
26974,Male,Degree,1
26977,Male,No records,0
26985,Male,Postgrad,0
26988,Male,Degree,2
26994,Female,Grade 12,3
27009,Male,Degree,0
27018,Male,No records,0
27026,Male,No records,2
27042,Male,Grade 12,0
27050,Male,Grade 12,0
27069,Male,Grade 12,0
27071,Male,Diploma,0
27074,Male,No records,0
27083,Female,Grade 12,2
27089,Male,Grade 12,0
27090,Male,Degree,1
27092,Male,Grade 12,0
27093,Male,No records,0
27100,Male,Degree,0
27104,Male,No records,2
27117,Male,Grade 12,2
27134,Female,Diploma,0
27135,Female,Diploma,3
27145,Male,Grade 12,4
27157,Male,Diploma,0
27168,Female,Grade 12,0
27171,Male,Grade 12,3
27174,Male,Degree,0
27178,Female,No records,0
27184,Male,Diploma,0
27185,Female,Diploma,2
27196,Male,No records,1
27197,Female,Diploma,2
27200,Male,Grade 12,2
27205,Male,No records,0
27209,Female,No records,2
27222,Female,Diploma,0
27227,Male,Grade 12,0
27240,Female,No records,0
27246,Male,Grade 12,0
27253,Female,Grade 12,0
27256,Female,Diploma,1
27268,Male,Diploma,1
27275,Female,Postgrad,0
27287,Male,Diploma,2
27290,Male,Diploma,3
27301,Female,No records,0
27313,Male,Diploma,1
27321,Male,Diploma,1
27353,Female,Degree,2
27356,Male,Diploma,2
27359,Male,Diploma,0
27361,Female,Diploma,3
27370,Female,No records,0
27371,Female,Grade 12,1
27373,Male,Grade 12,0
27397,Male,No records,2
27400,Male,Degree,2
27403,Male,Diploma,2
27413,Female,Grade 12,1
27424,Female,Diploma,1
27429,Female,Diploma,0
27430,Female,Grade 12,0
27440,Female,Degree,0
27444,Female,No records,0
27452,Male,Degree,0
27457,Female,Degree,0
27465,Female,Diploma,0
27473,Female,Diploma,0
27483,Male,Grade 12,0
27492,Female,No records,0
27494,Male,Postgrad,0
27501,Female,Grade 12,0
27517,Male,Grade 12,0
27521,Female,Grade 12,0
27527,Male,No records,2
27539,Male,Grade 12,1
27543,Male,Grade 12,0
27549,Male,Degree,1
27555,Female,Grade 12,0
27562,Male,Diploma,0
27580,Female,Degree,1
27608,Female,Diploma,0
27611,Female,No records,0
27621,Female,Grade 12,0
27627,Male,No records,0
27671,Male,Grade 12,0
27699,Male,Degree,2
27707,Female,No records,1
27730,Male,Grade 12,4
27734,Male,Degree,2
27749,Female,Diploma,0
27756,Male,Diploma,0
27765,Male,No records,0
27767,Female,Grade 12,0
27768,Male,Degree,2
27772,Female,Grade 12,0
27790,Male,Grade 12,1
27806,Female,Grade 12,2
27810,Male,Diploma,1
27814,Female,No records,2
27818,Female,No records,0
27858,Male,Postgrad,0
27865,Female,Postgrad,0
27872,Male,Grade 12,2
27887,Male,Degree,0
27901,Male,Degree,1
27905,Female,Grade 12,0
27923,Female,Diploma,0
27954,Male,Diploma,0
27957,Female,Diploma,2
27963,Female,Diploma,2
27966,Male,Diploma,1
27968,Female,No records,0
27977,Male,Diploma,2
27978,Male,Grade 12,1
27981,Male,Diploma,0
27985,Male,Degree,0
27986,Female,Postgrad,0
27994,Female,Grade 12,1
28010,Male,No records,0
28013,Male,Diploma,0
28024,Male,Degree,2
28029,Female,No records,1
28034,Male,Grade 12,2
28047,Male,Grade 12,1
28052,Male,Grade 12,1
28058,Female,Diploma,1
28065,Female,Grade 12,1
28069,Male,Degree,0
28077,Female,Postgrad,0
28079,Male,Grade 12,0
28086,Female,No records,2
28090,Female,Grade 12,0
28110,Female,No records,1
28137,Female,No records,0
28149,Male,Grade 12,4
28155,Male,Grade 12,0
28162,Male,Diploma,1
28178,Female,Diploma,0
28183,Male,Diploma,0
28195,Female,No records,0
28198,Male,Grade 12,1
28209,Female,No records,1
28210,Female,Degree,0
28220,Male,Degree,1
28242,Female,Grade 12,2
28265,Male,Grade 12,0
28280,Female,Degree,0
28282,Male,Diploma,1
28291,Female,Diploma,0
28310,Male,Grade 12,2
28326,Male,Grade 12,0
28333,Male,Diploma,1
28362,Female,Degree,1
28378,Female,Postgrad,2
28379,Male,Diploma,1
28394,Female,Diploma,2
28403,Male,No records,1
28414,Female,Diploma,1
28456,Female,Degree,0
28472,Female,No records,0
28474,Female,Degree,0
28485,Male,Grade 12,1
28497,Male,No records,2
28512,Male,Degree,1
28514,Male,Diploma,0
28524,Female,Diploma,0
28525,Female,Grade 12,1
28539,Female,Grade 12,0
28541,Female,Degree,0
28546,Female,No records,1
28550,Male,Diploma,0
28570,Female,Diploma,0
28572,Female,Degree,1
28582,Male,Diploma,0
28604,Male,Diploma,1
28631,Male,Diploma,0
28644,Female,Diploma,0
28647,Male,Degree,0
28660,Female,Grade 12,1
28664,Male,Grade 12,0
28665,Female,Diploma,2
28676,Male,Degree,4
28685,Male,Grade 12,0
28686,Male,Diploma,2
28698,Male,Diploma,4
28701,Male,Diploma,0
28706,Female,Grade 12,2
28751,Female,Grade 12,4
28756,Female,Degree,1
28757,Male,Diploma,0
28766,Male,Grade 12,0
28769,Female,Diploma,0
28773,Male,Diploma,0
28790,Female,Degree,2
28791,Male,Diploma,1
28794,Male,Grade 12,2
28807,Male,Diploma,0
28813,Female,Degree,2
28825,Male,Grade 12,0
28827,Female,Diploma,0
28833,Male,Diploma,0
28834,Female,Grade 12,0
28836,Male,Diploma,0
28844,Female,Grade 12,2
28863,Male,Diploma,2
28871,Male,Diploma,0
28914,Female,Degree,1
28938,Female,Postgrad,1
28944,Male,Degree,0
28945,Male,Diploma,1
28951,Male,No records,0
28959,Female,Diploma,0
28960,Male,No records,0
28982,Female,Diploma,0
28983,Female,Diploma,0
28995,Male,Diploma,2
29005,Female,Grade 12,1
29018,Female,Grade 12,1
29020,Female,No records,1
29025,Male,Degree,2
29039,Female,Grade 12,0
29045,Female,Grade 12,0
29056,Female,Diploma,0
29057,Female,Grade 12,0
29062,Female,Degree,3
29071,Female,Grade 12,0
29092,Male,Diploma,0
29093,Female,Diploma,0
29096,Male,Grade 12,2
29097,Male,Degree,0
29102,Male,Grade 12,1
29113,Female,Grade 12,0
29127,Male,No records,2
29136,Male,Diploma,0
29141,Male,Degree,2
29151,Male,Diploma,0
29156,Male,No records,0
29160,Female,Degree,0
29171,Male,Degree,0
29176,Female,Degree,0
29179,Male,No records,0
29192,Male,Grade 12,0
29201,Female,Diploma,0
29205,Female,No records,3
29253,Male,Diploma,0
29259,Male,Grade 12,1
29277,Male,Grade 12,0
29280,Female,Grade 12,2
29290,Male,Degree,2
29308,Female,Grade 12,0
29311,Male,Grade 12,1
29326,Female,Grade 12,0
29339,Female,No records,2
29359,Female,Diploma,0
29366,Male,No records,1
29373,Female,Diploma,2
29377,Male,Diploma,0
29383,Female,No records,2
29384,Female,No records,0
29404,Female,Degree,0
29415,Female,Diploma,0
29422,Male,Degree,0
29452,Male,No records,0
29455,Female,Grade 12,0
29458,Male,Diploma,1
29485,Male,Diploma,0
29487,Male,Diploma,0
29489,Male,No records,1
29498,Male,No records,0
29502,Female,Degree,0
29511,Male,Degree,0
29517,Female,Grade 12,0
29537,Male,Diploma,0
29543,Female,Diploma,1
29551,Male,Grade 12,1
29562,Male,Degree,0
29563,Male,Grade 12,0
29565,Male,Diploma,1
29566,Female,Grade 12,0
29576,Female,Postgrad,0
29582,Female,No records,0
29592,Male,Grade 12,0
29605,Male,No records,2
29621,Female,Postgrad,1
29627,Male,Grade 12,0
29637,Male,Grade 12,1
29639,Male,Grade 12,1
29681,Male,Degree,0
29683,Female,Diploma,2
29695,Male,Degree,0
29698,Male,Degree,0
29703,Male,Diploma,2
29712,Male,Postgrad,0
29723,Female,Diploma,0
29732,Male,Degree,1
29740,Female,No records,0
29742,Female,No records,0
29744,Male,Diploma,0
29749,Male,Degree,0
29752,Female,Diploma,1
29764,Female,Grade 12,0
29781,Female,Degree,0
29791,Male,Degree,2
29792,Male,Diploma,0
29802,Female,Diploma,1
29812,Male,Grade 12,2
29825,Female,Grade 12,2
29834,Female,No records,2
29836,Male,Grade 12,1
29864,Female,Diploma,0
29879,Female,No records,2
29890,Male,Degree,0
29894,Female,Grade 12,0
29903,Male,Grade 12,1
29905,Male,Grade 12,2
29929,Female,Diploma,0
29932,Male,Diploma,0
29940,Female,Grade 12,0
29944,Female,No records,0
29945,Male,Grade 12,2
29946,Male,No records,1
29967,Male,Grade 12,0
29972,Male,Grade 12,0
29992,Female,Diploma,2
29994,Female,Diploma,0
29999,Male,Grade 12,2
30002,Male,Grade 12,2
30026,Female,Degree,1
30028,Female,No records,0
30030,Male,Grade 12,1
30037,Male,Diploma,0
30038,Female,Diploma,0
30041,Female,No records,1
30060,Female,Degree,2
30061,Female,Grade 12,0
30090,Male,No records,1
30094,Female,Grade 12,0
30102,Female,No records,0
30132,Female,Postgrad,2
30135,Female,Grade 12,1
30137,Female,Grade 12,0
30138,Male,Grade 12,1
30156,Male,Diploma,0
30166,Male,No records,1
30194,Female,Grade 12,0
30205,Male,Diploma,0
30215,Male,Diploma,2
30238,Female,Diploma,1
30245,Male,Diploma,1
30246,Female,Grade 12,0
30248,Male,Grade 12,0
30267,Female,Grade 12,2
30284,Male,Grade 12,0
30295,Male,Grade 12,1
30314,Female,Grade 12,2
30323,Male,Grade 12,0
30329,Male,Diploma,0
30338,Female,Grade 12,2
30341,Female,Diploma,2
30359,Male,Diploma,2
30416,Female,Grade 12,3
30424,Male,Grade 12,0
30425,Female,Diploma,0
30438,Male,No records,0
30439,Male,Grade 12,0
30445,Male,Diploma,0
30448,Male,Grade 12,0
30454,Female,Grade 12,0
30461,Male,Grade 12,0
30464,Male,Grade 12,0
30480,Female,Grade 12,0
30489,Male,Grade 12,0
30508,Male,Grade 12,0
30511,Female,Degree,2
30532,Female,No records,0
30536,Female,No records,1
30551,Female,Postgrad,1
30561,Female,Diploma,0
30564,Female,Degree,1
30565,Female,Grade 12,0
30567,Male,Grade 12,0
30570,Female,Grade 12,1
30589,Male,No records,2
30592,Male,Grade 12,1
30606,Male,No records,2
30613,Female,Postgrad,0
30618,Female,Degree,1
30622,Female,Diploma,2
30624,Female,Degree,3
30626,Male,Degree,0
30629,Female,Grade 12,0
30637,Male,Diploma,0
30648,Female,No records,1
30658,Female,Postgrad,0
30659,Male,Diploma,1
30660,Female,Grade 12,1
30663,Female,Grade 12,0
30671,Male,No records,0
30672,Male,Diploma,1
30687,Female,Diploma,2
